,text,label,sents,clean_text,words
976,环境真心不好，技师手法一般但是时间不长收费却不少，房间不是很干净的样子，有点热所以人不是很舒服，感觉没有得到放松,1,['环境真心不好，技师手法一般但是时间不长收费却不少，房间不是很干净的样子，有点热所以人不是很舒服，感觉没有得到放松'],环境真心不好技师手法一般但是时间不长收费却不少房间不是很干净的样子有点热所以人不是很舒服感觉没有得到放松,"['环境', '真心', '不好', '技师', '手法', '一般', '但是', '时间', '不', '长', '收费', '却', '不少', '房间', '不是', '很', '干净', '的', '样子', '有点', '热', '所以', '人', '不是', '很', '舒服', '感觉', '没有', '得到', '放松']"
977,这家酒店的交通十分便利，环境十分优美，周边都是绿色植物，让人心旷神怡是一个度假的好去吃。我们公司的几个同事在这边可以好好地团建，打打高尔夫，玩玩狼人杀，泡泡温泉，同时如果还要办公的话，还会提供会议室，真的十分好啊,1,"['这家酒店的交通十分便利，环境十分优美，周边都是绿色植物，让人心旷神怡是一个度假的好去吃。', '我们公司的几个同事在这边可以好好地团建，打打高尔夫，玩玩狼人杀，泡泡温泉，同时如果还要办公的话，还会提供会议室，真的十分好啊']",这家酒店的交通十分便利环境十分优美周边都是绿色植物让人心旷神怡是一个度假的好去吃我们公司的几个同事在这边可以好好地团建打打高尔夫玩玩狼人杀泡泡温泉同时如果还要办公的话还会提供会议室真的十分好啊,"['这家', '酒店', '的', '交通', '十分', '便利', '环境', '十分', '优美', '周边', '都', '是', '绿色植物', '让', '人', '心旷神怡', '是', '一个', '度假', '的', '好', '去', '吃', '我们', '公司', '的', '几个', '同事', '在', '这边', '可以', '好好', '地', '团建', '打', '打高尔夫', '玩玩', '狼人', '杀', '泡泡', '温泉', '同时', '如果', '还要', '办公', '的话', '还会', '提供', '会议室', '真的', '十分', '好', '啊']"
978,这边交通虽然很便利，而且地段也很好，可是没想到居然有这样的一家酒店。卫生状态非常差，被子都是脏的，都不知道怎么睡觉，拖鞋也是缺的，只有一双，明明是双人房，还是叫了服务员来处理的。而且水池都是漏水的，卫生间里一地都是湿的，马桶上也都是湿的。,1,"['这边交通虽然很便利，而且地段也很好，可是没想到居然有这样的一家酒店。', '卫生状态非常差，被子都是脏的，都不知道怎么睡觉，拖鞋也是缺的，只有一双，明明是双人房，还是叫了服务员来处理的。', '而且水池都是漏水的，卫生间里一地都是湿的，马桶上也都是湿的。']",这边交通虽然很便利而且地段也很好可是没想到居然有这样的一家酒店卫生状态非常差被子都是脏的都不知道怎么睡觉拖鞋也是缺的只有一双明明是双人房还是叫了服务员来处理的而且水池都是漏水的卫生间里一地都是湿的马桶上也都是湿的,"['这边', '交通', '虽然', '很', '便利', '而且', '地段', '也', '很', '好', '可是', '没想到', '居然', '有', '这样', '的', '一家', '酒店', '卫生', '状态', '非常', '差', '被子', '都', '是', '脏', '的', '都', '不', '知道', '怎么', '睡觉', '拖鞋', '也', '是', '缺', '的', '只有', '一双', '明明', '是', '双人房', '还是', '叫', '了', '服务员', '来', '处理', '的', '而且', '水池', '都', '是', '漏水', '的', '卫生间', '里', '一地', '都', '是', '湿', '的', '马桶', '上', '也', '都', '是', '湿', '的']"
979,感觉钱花的不值，除了装修的花哨点，也没多高档。早餐跟快捷酒店的没区别啊，性价比一点也不高，附近景观也不好，后悔,1,"['感觉钱花的不值，除了装修的花哨点，也没多高档。', '早餐跟快捷酒店的没区别啊，性价比一点也不高，附近景观也不好，后悔']",感觉钱花的不值除了装修的花哨点也没多高档早餐跟快捷酒店的没区别啊性价比一点也不高附近景观也不好后悔,"['感觉', '钱花', '的', '不值', '除了', '装修', '的', '花哨', '点', '也', '没多', '高档', '早餐', '跟', '快捷酒店', '的', '没', '区别', '啊', '性价比', '一点', '也', '不', '高', '附近', '景观', '也', '不好', '后悔']"
980,跟朋友一起出来旅游，第一次滑雪，超级超级开心。风景一级棒，拍了好多照片，感觉自己已经爱上滑雪了!,1,"['跟朋友一起出来旅游，第一次滑雪，超级超级开心。', '风景一级棒，拍了好多照片，感觉自己已经爱上滑雪了!']",跟朋友一起出来旅游第一次滑雪超级超级开心风景一级棒拍了好多照片感觉自己已经爱上滑雪了,"['跟', '朋友', '一起', '出来', '旅游', '第一次', '滑雪', '超级', '超级', '开心', '风景', '一级', '棒', '拍', '了', '好多', '照片', '感觉', '自己', '已经', '爱上', '滑雪', '了']"
981,"作为冬运会的场地，这里是乌鲁木齐最好的滑雪场！价格不贵，停车方便，雪景真的美极了。场地比较大，设施齐全，有美食餐饮。分级雪道又大又宽，适合不同等级人群，教练人也很好，真的是很开心的体验！
",1,"['作为冬运会的场地，这里是乌鲁木齐最好的滑雪场！', '价格不贵，停车方便，雪景真的美极了。', '场地比较大，设施齐全，有美食餐饮。', '分级雪道又大又宽，适合不同等级人群，教练人也很好，真的是很开心的体验！']",作为冬运会的场地这里是乌鲁木齐最好的滑雪场价格不贵停车方便雪景真的美极了场地比较大设施齐全有美食餐饮分级雪道又大又宽适合不同等级人群教练人也很好真的是很开心的体验,"['作为', '冬运会', '的', '场地', '这里', '是', '乌鲁木齐', '最好', '的', '滑雪场', '价格', '不', '贵', '停车', '方便', '雪景', '真的', '美极了', '场地', '比较', '大', '设施', '齐全', '有', '美食', '餐饮', '分级', '雪道', '又', '大', '又', '宽', '适合', '不同', '等级', '人群', '教练', '人', '也', '很', '好', '真的', '是', '很', '开心', '的', '体验']"
982,"除了位于地铁口比较靠近西湖，地理位置还不错以外简直毫无优点…房间设施和户型陈旧，卫生情况堪忧，灰尘和怪味终身难忘了。停车不是很方便，早饭素食系也比较一言难尽。以后不会考虑杭州旅游住这里了。
",1,"['除了位于地铁口比较靠近西湖，地理位置还不错以外简直毫无优点…房间设施和户型陈旧，卫生情况堪忧，灰尘和怪味终身难忘了。', '停车不是很方便，早饭素食系也比较一言难尽。', '以后不会考虑杭州旅游住这里了。']",除了位于地铁口比较靠近西湖地理位置还不错以外简直毫无优点房间设施和户型陈旧卫生情况堪忧灰尘和怪味终身难忘了停车不是很方便早饭素食系也比较一言难尽以后不会考虑杭州旅游住这里了,"['除了', '位于', '地铁口', '比较', '靠近', '西湖', '地理位置', '还', '不错', '以外', '简直', '毫无', '优点', '房间', '设施', '和', '户型', '陈旧', '卫生', '情况', '堪忧', '灰尘', '和', '怪味', '终身难忘', '了', '停车', '不是', '很', '方便', '早饭', '素食', '系', '也', '比较', '一言难尽', '以后', '不会', '考虑', '杭州', '旅游', '住', '这里', '了']"
983,去之前担心会不会不干净但到了之后发现完全不用担心。水质很清，热腾腾的水泡的很舒服，全身都轻松了。这里还有许多娱乐设施，一点不用担心无聊。,1,"['去之前担心会不会不干净但到了之后发现完全不用担心。', '水质很清，热腾腾的水泡的很舒服，全身都轻松了。', '这里还有许多娱乐设施，一点不用担心无聊。']",去之前担心会不会不干净但到了之后发现完全不用担心水质很清热腾腾的水泡的很舒服全身都轻松了这里还有许多娱乐设施一点不用担心无聊,"['去', '之前', '担心', '会', '不会', '不', '干净', '但', '到', '了', '之后', '发现', '完全', '不用', '担心', '水质', '很清', '热腾腾', '的', '水泡', '的', '很', '舒服', '全身', '都', '轻松', '了', '这里', '还有', '许多', '娱乐', '设施', '一点', '不用', '担心', '无聊']"
984,外面的环境算得上安静。但房间环境不尽如人意，房间的布局使我感到很拥挤，而且那些装饰很俗气。卫生状况很差，床上邹巴巴的，有些地方很有污垢，卫生间里还有残留的头发，总之差评。,1,"['外面的环境算得上安静。', '但房间环境不尽如人意，房间的布局使我感到很拥挤，而且那些装饰很俗气。', '卫生状况很差，床上邹巴巴的，有些地方很有污垢，卫生间里还有残留的头发，总之差评。']",外面的环境算得上安静但房间环境不尽如人意房间的布局使我感到很拥挤而且那些装饰很俗气卫生状况很差床上邹巴巴的有些地方很有污垢卫生间里还有残留的头发总之差评,"['外面', '的', '环境', '算得', '上', '安静', '但', '房间', '环境', '不', '尽如人意', '房间', '的', '布局', '使', '我', '感到', '很', '拥挤', '而且', '那些', '装饰', '很', '俗气', '卫生状况', '很差', '床上', '邹', '巴巴', '的', '有些', '地方', '很', '有', '污垢', '卫生间', '里', '还有', '残留', '的', '头发', '总之', '差评']"
985,环境虽然还可以，水质和温度也马马虎虎，不过服务真的不怎么样，价格贵就不谈了，免费的东西没有免费的样子像糊弄人，进去还有好多东西要收费，有点坑爹，还希望能提高服务质量，毕竟泡温泉是享受的过程，服务是非常非常重要的体验。,1,['环境虽然还可以，水质和温度也马马虎虎，不过服务真的不怎么样，价格贵就不谈了，免费的东西没有免费的样子像糊弄人，进去还有好多东西要收费，有点坑爹，还希望能提高服务质量，毕竟泡温泉是享受的过程，服务是非常非常重要的体验。'],环境虽然还可以水质和温度也马马虎虎不过服务真的不怎么样价格贵就不谈了免费的东西没有免费的样子像糊弄人进去还有好多东西要收费有点坑爹还希望能提高服务质量毕竟泡温泉是享受的过程服务是非常非常重要的体验,"['环境', '虽然', '还', '可以', '水质', '和', '温度', '也', '马马虎虎', '不过', '服务', '真的', '不怎么样', '价格', '贵', '就', '不谈', '了', '免费', '的', '东西', '没有', '免费', '的', '样子', '像', '糊弄人', '进去', '还有', '好多', '东西', '要', '收费', '有点', '坑爹', '还', '希望', '能', '提高', '服务质量', '毕竟', '泡温泉', '是', '享受', '的', '过程', '服务', '是', '非常', '非常', '重要', '的', '体验']"
